site_id,site_name,cpt_name,borehole_id,latitude,longitude,qc10_mpa,qc50_mpa,ic_median,theta_z_m,n_profile_points,data_source
Canterbury_01024,CPT-CBD-06TT.xls,CPT-CBD-06TT,CPT-CBD-06,-43.5210159,172.64293177,0.4674,2.6508000000000003,1.5174454580051457,0.5999999999999872,2210,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01025,CPT-CBD-07TT.xls,CPT-CBD-07TT,CPT-CBD-07,-43.52086288,172.64505269,0.48512,3.3125999999999998,1.0187663939066147,0.6000000000000005,540,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01026,CPT-CBD-08TT.xls,CPT-CBD-08TT,CPT-CBD-08,-43.52118143,172.64881297,0.0236,0.7273999999999999,1.3262370797416025,0.5999999999999872,1802,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01027,CPT-CBD-09TT.xls,CPT-CBD-09TT,CPT-CBD-09,-43.52132907,172.65050827,0.34,5.6318,1.1031648908027298,0.5999999999999872,1535,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01028,CPT-CBD-101PTT.xls,CPT-CBD-101PTT,CPT-CBD-101P,-43.53974278,172.6363414,1.0606,7.1644,1.1288706886353397,0.5999999999999872,2265,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01029,CPT-CBD-102TT.xls,CPT-CBD-102TT,CPT-CBD-102,-43.54012854,172.639863,0.169,2.0422,1.2438181517081737,0.5999999999999872,2198,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01030,CPT-CBD-103TT.xls,CPT-CBD-103TT,CPT-CBD-103,-43.54039332,172.64248473,0.7994,3.6128,1.3703487484339363,0.5999999999999872,2303,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01031,CPT-CBD-104TT.xls,CPT-CBD-104TT,CPT-CBD-104,-43.54033684,172.64506256,0.7352000000000001,8.295,1.3988706813949878,0.5999999999999872,2221,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01032,CPT-CBD-105TT.xls,CPT-CBD-105TT,CPT-CBD-105,-43.54025698,172.64760663,0.2616,4.1774,1.212658135093398,0.5999999999999872,2325,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01033,CPT-CBD-106TT.xls,CPT-CBD-106TT,CPT-CBD-106,-43.54089568,172.65127758,0.5498,5.7661999999999995,1.1913571740580937,0.5999999999999872,2594,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01034,CPT-CBD-108TT.xls,CPT-CBD-108TT,CPT-CBD-108,-43.5415215,172.62168501,0.396,1.2056,1.4468768796560965,0.5999999999999872,2214,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01035,CPT-CBD-109TT.xls,CPT-CBD-109TT,CPT-CBD-109,-43.54110763,172.6281823,0.8314600000000001,2.3404,1.2731488902869796,0.5999999999999872,948,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01036,CPT-CBD-10TT.xls,CPT-CBD-10TT,CPT-CBD-10,-43.52303142,172.62685913,0.4472,2.6138000000000003,1.3473639847604302,0.5999999999999872,1773,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01037,CPT-CBD-110TT.xls,CPT-CBD-110TT,CPT-CBD-110,-43.54146844,172.63074628,0.959,11.6784,1.2003125284729073,0.6000000000000005,429,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01038,CPT-CBD-111TT.xls,CPT-CBD-111TT,CPT-CBD-111,-43.54186066,172.63338718,2.2074000000000003,3.4505,1.2289673826050587,0.4300000000000004,434,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01039,CPT-CBD-112TT.xls,CPT-CBD-112TT,CPT-CBD-112,-43.54199008,172.63622419,0.6047,0.9986,1.3823622989896918,0.6000000000000005,416,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01040,CPT-CBD-113TT.xls,CPT-CBD-113TT,CPT-CBD-113,-43.54141056,172.64053805,0.9608,1.8448,1.2541209801826996,0.5999999999999872,2375,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01041,CPT-CBD-114TT.xls,CPT-CBD-114TT,CPT-CBD-114,-43.54140503,172.64292917,1.0495999999999999,5.9552,1.3864032057550681,0.5999999999999872,2198,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01042,CPT-CBD-115TT.xls,CPT-CBD-115TT,CPT-CBD-115,-43.54231632,172.61585128,0.587,1.0604,1.1882389681840437,0.5999999999999872,1399,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01043,CPT-CBD-116TT.xls,CPT-CBD-116TT,CPT-CBD-116,-43.54286142,172.61788784,0.8284199999999999,2.245,0.8543673203664337,0.2400000000000002,522,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01044,CPT-CBD-117TT.xls,CPT-CBD-117TT,CPT-CBD-117,-43.54243572,172.62215559,0.0616,1.049,1.5346594753544744,0.5999999999999872,1164,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01045,CPT-CBD-118TT.xls,CPT-CBD-118TT,CPT-CBD-118,-43.5423215,172.62339474,0.5346000000000001,1.029,1.296621375802551,0.47999999999998977,1230,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01046,CPT-CBD-119TT.xls,CPT-CBD-119TT,CPT-CBD-119,-43.54238204,172.62676027,0.74482,1.5809,1.179774281848069,0.5999999999999872,1118,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01047,CPT-CBD-11TT.xls,CPT-CBD-11TT,CPT-CBD-11,-43.52343079,172.63037702,0.7878,1.5454,1.4015983288188842,0.5999999999999872,951,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01048,CPT-CBD-123TT.xls,CPT-CBD-123TT,CPT-CBD-123,-43.54264868,172.64007146,0.9288,3.084,1.4163788200562266,0.5999999999999872,1488,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01049,CPT-CBD-124TT.xls,CPT-CBD-124TT,CPT-CBD-124,-43.54283717,172.64250554,0.7894,4.106199999999999,1.2543165291708673,0.5999999999999872,2284,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01050,CPT-CBD-125TT.xls,CPT-CBD-125TT,CPT-CBD-125,-43.54303876,172.64661405,0.7466,2.5562,1.2525584888896284,0.5999999999999872,1013,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01051,CPT-CBD-126TT.xls,CPT-CBD-126TT,CPT-CBD-126,-43.54526875,172.62770368,0.6038,2.927,1.149854007107431,0.6000000000000005,484,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01052,CPT-CBD-127TT.xls,CPT-CBD-127TT,CPT-CBD-127,-43.54508694,172.63053109,0.9646,3.5726,1.181785799477208,0.5999999999999872,2343,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01053,CPT-CBD-128TT.xls,CPT-CBD-128TT,CPT-CBD-128,-43.54484572,172.63323499,0.6764,1.62,1.2343820245473422,0.5999999999999872,2334,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01054,CPT-CBD-129TT.xls,CPT-CBD-129TT,CPT-CBD-129,-43.54485795,172.63769949,0.68,2.7844,1.203707468296198,0.5999999999999872,1650,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01055,CPT-CBD-12TT.xls,CPT-CBD-12TT,CPT-CBD-12,-43.52277118,172.63374633,0.48652,1.3446,1.2445520449419574,0.5999999999999872,880,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01056,CPT-CBD-130TT.xls,CPT-CBD-130TT,CPT-CBD-130,-43.5451422,172.63887752,0.6818,1.7824,1.3153935910318535,0.5999999999999872,1721,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01057,CPT-CBD-131TT.xls,CPT-CBD-131TT,CPT-CBD-131,-43.54462475,172.64304025,0.8144,3.0946,1.149754765705607,0.5999999999999872,2313,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01058,CPT-CBD-132TT.xls,CPT-CBD-132TT,CPT-CBD-132,-43.54469126,172.64642704,0.43539999999999995,11.775400000000001,1.3157206679029527,0.6000000000000005,624,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01059,CPT-CBD-133TT.xls,CPT-CBD-133TT,CPT-CBD-133,-43.547179,172.6305355,18.769599999999997,18.769599999999997,1.1408005468342528,0.20000000000000018,199,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01060,CPT-CBD-134TT.xls,CPT-CBD-134TT,CPT-CBD-134,-43.54701631,172.63376479,0.7814,2.6706,1.2306013363144992,0.5999999999999872,1157,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01061,CPT-CBD-135TT.xls,CPT-CBD-135TT,CPT-CBD-135,-43.54689019,172.63683076,0.4624,4.3528,1.316615154972201,0.5999999999999872,1634,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01062,CPT-CBD-136TT.xls,CPT-CBD-136TT,CPT-CBD-136,-43.54729765,172.63886476,0.4178,4.017399999999999,1.2190356596743,0.5999999999999872,1685,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01063,CPT-CBD-137TT.xls,CPT-CBD-137TT,CPT-CBD-137,-43.54780628,172.6425034,0.085,1.0856,1.4002155001066263,0.5999999999999872,939,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01064,CPT-CBD-138TT.xls,CPT-CBD-138TT,CPT-CBD-138,-43.54724312,172.64656656,0.7814,1.8377999999999999,1.060949506129006,0.6000000000000003,671,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01065,CPT-CBD-13TT.xls,CPT-CBD-13TT,CPT-CBD-13,-43.52203121,172.63640952,0.563,2.5286,1.52854732290001,0.5999999999999872,1881,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01066,CPT-CBD-140TT.xls,CPT-CBD-140TT,CPT-CBD-140,-43.54666686,172.65346388,28.242,28.242,1.24913711932128,0.050000000000000044,174,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01067,CPT-CBD-142TT.xls,CPT-CBD-142TT,CPT-CBD-142,-43.54329519,172.6524152,0.5943999999999999,13.4645,1.3951207598444277,0.5999999999999872,840,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01068,CPT-CBD-143TT.xls,CPT-CBD-143TT,CPT-CBD-143,-43.54028049,172.65420763,1.0944,8.3876,1.2275803117650275,0.5999999999999872,1501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01069,CPT-CBD-144TT.xls,CPT-CBD-144TT,CPT-CBD-144,-43.5400788,172.6569554,0.9758,6.3888,1.233013155676893,0.5999999999999872,2419,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01070,CPT-CBD-145TT.xls,CPT-CBD-145TT,CPT-CBD-145,-43.53821141,172.65433182,1.0772,4.9514,1.2356560709122422,0.5999999999999872,2713,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01071,CPT-CBD-147TT.xls,CPT-CBD-147TT,CPT-CBD-147,-43.53648269,172.65273115,6.7744,6.7744,1.2976495792776337,0.30000000000000027,270,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01072,CPT-CBD-148TT.xls,CPT-CBD-148TT,CPT-CBD-148,-43.53736314,172.65705827,3.438,7.9578,1.1881759354712873,0.5999999999999872,2858,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01073,CPT-CBD-149TT.xls,CPT-CBD-149TT,CPT-CBD-149,-43.53380637,172.65295448,4.015199999999999,4.015199999999999,1.1801937937105562,0.3400000000000003,266,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01074,CPT-CBD-151TT.xls,CPT-CBD-151TT,CPT-CBD-151,-43.54195814,172.65170011,0.09040000000000001,8.084,1.2056171256182218,0.5999999999999872,2343,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01075,CPT-CBD-15TT.xls,CPT-CBD-15TT,CPT-CBD-15,-43.52287842,172.64246456,0.5172,2.0761999999999996,1.3578904156724627,0.5999999999999872,2279,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01076,CPT-CBD-16TT.xls,CPT-CBD-16TT,CPT-CBD-16,-43.52251464,172.64555738,0.133,1.9905,1.3015048256161414,0.6000000000000005,534,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01077,CPT-CBD-17TT.xls,CPT-CBD-17TT,CPT-CBD-17,-43.52293336,172.64826049,0.6594200000000001,0.9713999999999999,1.1200564840540632,0.49000000000000044,458,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01078,CPT-CBD-18TT.xls,CPT-CBD-18TT,CPT-CBD-18,-43.52366894,172.65117221,1.0266,7.9924,1.2666083253734302,0.5999999999999872,1606,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01079,CPT-CBD-19TT.xls,CPT-CBD-19TT,CPT-CBD-19,-43.52446081,172.62773889,0.64008,2.2008,1.4029677357646866,0.5799999999999876,857,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01080,CPT-CBD-20TT.xls,CPT-CBD-20TT,CPT-CBD-20,-43.52450426,172.6312004,0.522,3.6361999999999997,1.4062601572865379,0.5999999999999872,931,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01081,CPT-CBD-21TT.xls,CPT-CBD-21TT,CPT-CBD-21,-43.52435472,172.63341496,0.3908,4.6126000000000005,1.2411310104982498,0.5999999999999872,993,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01082,CPT-CBD-22TT.xls,CPT-CBD-22TT,CPT-CBD-22,-43.52454553,172.63636657,0.3058,1.3696,1.5305234205787213,0.5999999999999872,2268,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01083,CPT-CBD-23TT.xls,CPT-CBD-23TT,CPT-CBD-23,-43.52446911,172.64000258,0.8294,1.8237999999999999,1.3009365376252764,0.5999999999999872,1117,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01084,CPT-CBD-24TT.xls,CPT-CBD-24TT,CPT-CBD-24,-43.52543566,172.64282264,2.0936,9.2836,1.3380355328727194,0.5999999999999872,2299,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01085,CPT-CBD-25TT.xls,CPT-CBD-25TT,CPT-CBD-25,-43.52414677,172.64585825,0.633,6.641,1.2972057592664126,0.5999999999999872,1649,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01086,CPT-CBD-26TT.xls,CPT-CBD-26TT,CPT-CBD-26,-43.52503465,172.64763272,1.4524000000000001,14.335600000000001,1.3380750766133966,0.5999999999999872,2106,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01087,CPT-CBD-27TT.xls,CPT-CBD-27TT,CPT-CBD-27,-43.52466166,172.65195423,1.39,11.5344,1.3255939815349644,0.5999999999999872,2287,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01088,CPT-CBD-28TT.xls,CPT-CBD-28TT,CPT-CBD-28,-43.52634097,172.62804137,1.0162,1.0162,1.5342368261526036,0.5200000000000005,337,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01089,CPT-CBD-29TT.xls,CPT-CBD-29TT,CPT-CBD-29,-43.52668429,172.6305405,0.87804,1.6191,1.4385303478455809,0.5999999999999996,708,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01090,CPT-CBD-30TT.xls,CPT-CBD-30TT,CPT-CBD-30,-43.52649245,172.63416411,1.217,5.634399999999999,1.3123609581944082,0.5999999999999872,2168,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01091,CPT-CBD-31TT.xls,CPT-CBD-31TT,CPT-CBD-31,-43.52669358,172.6367412,0.7323600000000001,1.3935,1.6630022149097763,0.5999999999999996,698,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01092,CPT-CBD-32TT.xls,CPT-CBD-32TT,CPT-CBD-32,-43.52648519,172.64000083,0.2102,10.073799999999999,1.213175148586408,0.5999999999999872,2175,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01093,CPT-CBD-33TT.xls,CPT-CBD-33TT,CPT-CBD-33,-43.52667516,172.64209717,6.2606,6.2606,1.1689125677832937,0.5100000000000005,267,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01094,CPT-CBD-34TT.xls,CPT-CBD-34TT,CPT-CBD-34,-43.52666515,172.64546733,0.5262,17.040599999999998,1.495736608680848,0.5999999999999872,2262,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01095,CPT-CBD-35TT.xls,CPT-CBD-35TT,CPT-CBD-35,-43.52644511,172.6488826,0.17980000000000002,0.6197999999999999,1.378679782960097,0.6000000000000005,409,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01096,CPT-CBD-36TT.xls,CPT-CBD-36TT,CPT-CBD-36,-43.52707029,172.65074516,1.0637999999999999,7.2388,1.3839777425128528,0.5999999999999872,2066,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01097,CPT-CBD-37PTT.xls,CPT-CBD-37PTT,CPT-CBD-37P,-43.52823547,172.62774084,3.5545999999999998,8.4217,0.7033470732346425,0.5999999999999872,876,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01098,CPT-CBD-38TT.xls,CPT-CBD-38TT,CPT-CBD-38,-43.52858091,172.63098066,2.9046,3.5858000000000003,1.124653544951575,0.6000000000000005,443,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01099,CPT-CBD-39TT.xls,CPT-CBD-39TT,CPT-CBD-39,-43.52869852,172.63311274,1.496,2.4748,0.9088630189910801,0.5400000000000005,431,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01100,CPT-CBD-42TT.xls,CPT-CBD-42TT,CPT-CBD-42,-43.52863087,172.64282965,0.59,1.9992,0.8412502584501607,0.6000000000000005,521,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01101,CPT-CBD-43TT.xls,CPT-CBD-43TT,CPT-CBD-43,-43.52869135,172.64507194,0.7298,3.3064,1.504535043216718,0.5999999999999872,1548,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01102,CPT-CBD-44TT.xls,CPT-CBD-44TT,CPT-CBD-44,-43.53543618,172.62746021,1.25,11.1662,1.249906595036247,0.5999999999999872,2209,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01103,CPT-CBD-45TT.xls,CPT-CBD-45TT,CPT-CBD-45,-43.52881126,172.64862924,0.5518,9.4568,1.3195126785973286,0.5999999999999872,1828,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01104,CPT-CBD-46TT.xls,CPT-CBD-46TT,CPT-CBD-46,-43.52916029,172.65075335,0.7998,9.3318,1.3748136247593785,0.5999999999999872,2742,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01105,CPT-CBD-49PTT.xls,CPT-CBD-49PTT,CPT-CBD-49P,-43.53055411,172.63302451,0.6142000000000001,4.0322000000000005,1.183844258564977,0.5999999999999872,2318,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01106,CPT-CBD-51TT.xls,CPT-CBD-51TT,CPT-CBD-51,-43.53082588,172.6394503,0.5214,1.17,1.437971439408106,0.5999999999999872,2577,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01107,CPT-CBD-52TT.xls,CPT-CBD-52TT,CPT-CBD-52,-43.53094559,172.64268286,0.7872,2.318,1.3800520878467606,0.5999999999999872,2660,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01108,CPT-CBD-53TT.xls,CPT-CBD-53TT,CPT-CBD-53,-43.53099517,172.64536013,1.0352000000000001,3.659,1.3828749174310218,0.5999999999999872,2635,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01109,CPT-CBD-54TT.xls,CPT-CBD-54TT,CPT-CBD-54,-43.53086328,172.64646228,0.5642,3.6848,1.297416637793723,0.5999999999999872,1344,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01110,CPT-CBD-55TT.xls,CPT-CBD-55TT,CPT-CBD-55,-43.53064918,172.65074792,1.8102,13.6168,1.2548572434001386,0.5999999999999872,767,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01111,CPT-CBD-56TT.xls,CPT-CBD-56TT,CPT-CBD-56,-43.53202289,172.62745669,15.84412,19.6702,1.4030287095654344,0.1200000000000001,305,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01112,CPT-CBD-59TT.xls,CPT-CBD-59TT,CPT-CBD-59,-43.53223911,172.63673488,1.1396,11.5794,1.2964261127155885,0.5999999999999872,1463,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01113,CPT-CBD-60TT.xls,CPT-CBD-60TT,CPT-CBD-60,-43.53211136,172.63982225,1.1907999999999999,3.2574,1.3302955723499932,0.5999999999999872,2562,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01114,CPT-CBD-61TT.xls,CPT-CBD-61TT,CPT-CBD-61,-43.53189649,172.6427916,1.4538,4.0001999999999995,1.3607752663056805,0.5999999999999872,2722,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01115,CPT-CBD-62TT.xls,CPT-CBD-62TT,CPT-CBD-62,-43.53209529,172.64505262,1.9398,5.2752,1.0570714453654952,0.6000000000000005,548,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01116,CPT-CBD-63TT.xls,CPT-CBD-63TT,CPT-CBD-63,-43.53195125,172.64771127,1.33,1.5630000000000002,1.3783031410550883,0.28000000000000025,478,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01117,CPT-CBD-64TT.xls,CPT-CBD-64TT,CPT-CBD-64,-43.532092,172.65104758,2.90904,4.0614,1.0559358709034814,0.6000000000000005,363,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01118,CPT-CBD-65TT.xls,CPT-CBD-65TT,CPT-CBD-65,-43.53456365,172.62732326,0.1596,3.4702,1.270319615857061,0.6000000000000005,528,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01119,CPT-CBD-67TT.xls,CPT-CBD-67TT,CPT-CBD-67,-43.53374937,172.63327708,1.5362,4.590199999999999,1.2612920857950762,0.6000000000000005,509,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01120,CPT-CBD-68TT.xls,CPT-CBD-68TT,CPT-CBD-68,-43.53417067,172.63690561,1.58712,2.1778000000000004,1.8643830648969824,0.6000000000000005,529,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01121,CPT-CBD-69TT.xls,CPT-CBD-69TT,CPT-CBD-69,-43.5344157,172.63978006,0.6218999999999999,0.8557,1.475870893555321,0.26000000000000023,446,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01122,CPT-CBD-70TT.xls,CPT-CBD-70TT,CPT-CBD-70,-43.53429478,172.64245737,0.8,4.4554,1.412138813569698,0.6000000000000005,511,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01123,CPT-CBD-71TT.xls,CPT-CBD-71TT,CPT-CBD-71,-43.53443462,172.64553338,0.0638,8.327399999999999,1.222728812893802,0.5999999999999872,1269,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01124,CPT-CBD-72TT.xls,CPT-CBD-72TT,CPT-CBD-72,-43.53409482,172.65056563,0.42019999999999996,2.4214,1.6252070499549054,0.6000000000000005,365,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01125,CPT-CBD-73TT.xls,CPT-CBD-73TT,CPT-CBD-73,-43.5365178,172.62394216,0.5852,1.1914,1.332940222231662,0.5999999999999872,2119,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01126,CPT-CBD-74TT.xls,CPT-CBD-74TT,CPT-CBD-74,-43.53648198,172.62829933,0.9556,3.9398,1.2437176307593028,0.5999999999999872,2098,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01127,CPT-CBD-79TT.xls,CPT-CBD-79TT,CPT-CBD-79,-43.53657304,172.64326812,4.57,9.3246,1.263582013088536,0.5999999999999872,2440,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01128,CPT-CBD-80TT.xls,CPT-CBD-80TT,CPT-CBD-80,-43.53651493,172.64549506,0.9734,1.0758,1.6874773416977171,0.41000000000000036,466,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01129,CPT-CBD-81TT.xls,CPT-CBD-81TT,CPT-CBD-81,-43.53647187,172.6483895,0.389,3.7971999999999997,1.0823364583512909,0.5999999999999872,2013,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01130,CPT-CBD-82TT.xls,CPT-CBD-82TT,CPT-CBD-82,-43.53620071,172.65029325,1.1752,4.3498,1.2652726050586458,0.5999999999999872,2583,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01131,CPT-CBD-83TT.xls,CPT-CBD-83TT,CPT-CBD-83,-43.53755802,172.6216074,0.7554,2.7998000000000003,1.2859832423260138,0.5999999999999872,2019,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01132,CPT-CBD-84TT.xls,CPT-CBD-84TT,CPT-CBD-84,-43.5383405,172.62525613,0.6592,2.4098,1.3470105611226972,0.5999999999999872,2079,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01133,CPT-CBD-85TT.xls,CPT-CBD-85TT,CPT-CBD-85,-43.53852482,172.62766553,0.0922,5.8506,1.1635492139931385,0.5999999999999872,1263,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01134,CPT-CBD-86TT.xls,CPT-CBD-86TT,CPT-CBD-86,-43.53812934,172.63074694,0.66876,1.7127999999999999,1.298433089654138,0.5999999999999872,1148,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01135,CPT-CBD-87TT.xls,CPT-CBD-87TT,CPT-CBD-87,-43.5384391,172.63301542,1.0877999999999999,1.6812,1.5589214681154298,0.5999999999999955,741,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01136,CPT-CBD-88TT.xls,CPT-CBD-88TT,CPT-CBD-88,-43.53799019,172.63646469,3.1408,9.880600000000001,1.3229974767728452,0.5999999999999939,745,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_01137,CPT-CBD-89TT.xls,CPT-CBD-89TT,CPT-CBD-89,-43.53876322,172.6399787,0.7604,3.329,1.2301144422998067,0.5999999999999872,2295,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
