scenario,gradation,year,layer,z_mid_m,gw_depth_m,fc_pct,pga_g,n160,n1_60cs,csr,pf_nonstationary,fs_deterministic_nonstationary,crr_benchmark_module,crr_bi14_spt_style,fs_bi14_spt_style,delta_fs_bi14_minus_benchmark,pf_bi14_spt_style_diagnostic,delta_pf_bi14_minus_benchmark,method_status
extreme,fines_accumulation,16,L1,2.0,2.6236644243122584,9.6,0.28,10.0,10.937055369988979,0.17921540000000002,0.7093333333333334,0.7949153874935635,0.142461079135814,0.11132826789255017,0.6211981107234654,-0.17371727677009807,0.9569993922303457,0.24766605889701232,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,18,L1,2.0,2.464683045111454,9.8,0.28,10.0,11.01063873360181,0.17921540000000002,0.7045833333333333,0.7999462638760481,0.14336268965905152,0.11180045643373482,0.6238328649978451,-0.176113398878203,0.9555863874385138,0.2510030541051804,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,20,L1,2.0,2.7,10.0,0.28,10.0,11.085586017933451,0.17921540000000002,0.7069166666666666,0.8050881383304005,0.14428419274613807,0.11228257821512022,0.626523045536936,-0.17856509279346444,0.9541116854035765,0.24719501873690986,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,22,L1,2.0,2.9353169548885463,10.2,0.28,10.0,11.161686190302968,0.17921540000000002,0.6994166666666667,0.810327433947032,0.14522315520579093,0.11277334189945028,0.6292614468368805,-0.18106598711015154,0.9525771472208318,0.25316048055416507,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,24,L1,2.0,2.7763355756877424,10.4,0.28,10.0,11.238738728601453,0.17921540000000002,0.6935833333333333,0.8156511108816685,0.1461772400971026,0.11327151236208322,0.6320411770533291,-0.18360993382833946,0.9509847607478729,0.25740142741453953,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,26,L1,2.0,2.3736644243122584,10.6,0.28,10.0,11.316554469100689,0.17921540000000002,0.6906666666666667,0.8210467312342232,0.14714421835683383,0.11377591649054059,0.6348556903622153,-0.18619104087200788,0.9493366227832518,0.25866995611658516,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,28,L1,2.0,2.214683045111454,10.8,0.28,10.0,11.39495612971379,0.17921540000000002,0.6965833333333333,0.8265025042713713,0.14812197690399553,0.11428544706008784,0.6376988085850201,-0.18880369568635114,0.9476349219132715,0.25105158857993815,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,30,L1,2.0,1.2500000000000002,11.0,0.28,10.0,11.473778563499312,0.22461704605319793,0.8455833333333334,0.6638344078988327,0.1491085237707095,0.11479906499549407,0.5110879472981105,-0.15274646060072228,0.9922495178714079,0.14666618453807456,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,32,L1,2.0,1.4853169548885463,11.2,0.28,10.0,11.552868791734353,0.20807786109074128,0.7979166666666667,0.7213741527770334,0.15010199075599073,0.11531580029909799,0.5541954328760117,-0.16717871990102173,0.9833501979313042,0.18543353126463746,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,34,L1,2.0,1.3263355756877424,11.4,0.28,10.0,11.632085860172884,0.21897094702342274,0.823,0.6900487763262607,0.15110063404451532,0.1158347518939321,0.5289959853968278,-0.16105279092943292,0.9891697000354484,0.1661697000354484,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,36,L1,2.0,0.9236644243122585,11.6,0.28,10.0,11.711300556466503,0.2524439146189662,0.90025,0.6025212903552327,0.15210283317854573,0.11635508659963507,0.4609146026564321,-0.14160668769880064,0.9973894939369545,0.09713949393695454,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,38,L1,2.0,0.7646830451114539,11.8,0.28,10.0,11.790395021363551,0.2686584285558312,0.9199166666666667,0.5698949760962588,0.1531070887198839,0.1168760374293309,0.43503581129985774,-0.1348591647964011,0.998656503873807,0.07873983720714028,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,40,L1,2.0,0.9999999999999998,12.0,0.28,10.0,11.86926228134402,0.24533435727717193,0.874,0.6281713682565243,0.15411201889113607,0.11739690136824535,0.4785179812202724,-0.14965338703625192,0.996068675634473,0.12206867563447299,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,42,L1,2.0,1.2353169548885463,12.2,0.28,10.0,11.947805725859276,0.22573662097626193,0.8293333333333334,0.6871563628952033,0.1551163554423012,0.11791703676993304,0.5223655615113199,-0.16479080138388347,0.990403259730709,0.1610699263973756,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,44,L1,2.0,1.0763355756877433,12.4,0.28,10.0,12.02593854835187,0.238614282728379,0.8579166666666667,0.6542732361401529,0.15611893894995793,0.11843586048373715,0.4963485803511429,-0.15792465578901,0.9942312632806405,0.13631459661397383,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,46,L1,2.0,0.6736644243122583,12.600000000000001,0.28,10.0,12.103583166727596,0.27891482052753996,0.9233333333333333,0.5633214951607698,0.1571187137220716,0.11895284480748072,0.4264844893594866,-0.13683700580128322,0.9989405392147925,0.0756072058814592,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,48,L1,2.0,0.6,12.8,0.28,10.0,12.180670635917377,0.28780731315626934,0.9285833333333333,0.5493770144945573,0.15811472245149139,0.11946751434228872,0.4150954784023227,-0.13428153609223464,0.99923949485431,0.07065616152097665,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,50,L1,2.0,0.7499999999999998,13.0,0.28,10.0,12.257140062565918,0.2702616493008804,0.9063333333333333,0.5887113511917708,0.1591061007352378,0.11997944281167595,0.4439380989572208,-0.14477325223454995,0.9982964420293863,0.09196310869605295,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,0,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49333333333333335,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4097163780423608,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,2,L2,4.5,3.4353169548885463,14.2,0.28,13.0,15.830970151529089,0.20142152846633016,0.44725,1.038448442017487,0.2091658724246415,0.14577025526927317,0.7237074228321144,-0.3147410191853727,0.878212005671437,0.430962005671437,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,4,L2,4.5,3.276335575687742,14.4,0.28,13.0,15.905371963829179,0.2059159080787149,0.48083333333333333,1.02122073543465,0.21028559508583902,0.146355451499491,0.710753495759755,-0.3104672396748951,0.890880949258664,0.4100476159253307,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,6,L2,4.5,2.8736644243122584,14.6,0.28,13.0,15.978917345957672,0.21825045732287998,0.5255833333333333,0.968591498770411,0.21139553756569593,0.14693634751483864,0.673246458757522,-0.29534504001288897,0.9231708527154496,0.39758751938211634,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,8,L2,4.5,2.714683045111454,14.8,0.28,13.0,16.051594383339175,0.2235370848193431,0.5501666666666667,0.9506047352270445,0.21249541132811703,0.14751280111748968,0.6599030368348309,-0.2907016983922136,0.9330523961675383,0.38288572950087163,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,10,L2,4.5,2.95,15.0,0.28,13.0,16.12339449652951,0.21579992105795834,0.50525,0.9897361258083825,0.21358497781765848,0.1480846942177992,0.6862129211716785,-0.303523204636704,0.9127580800081999,0.40750808000819994,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,12,L2,4.5,3.1853169548885463,15.2,0.28,13.0,16.194312112886166,0.20858044314735763,0.46316666666666667,1.0291666896146445,0.21466404419232163,0.1486519307537325,0.712683933884986,-0.31648275572965856,0.889041330950421,0.42587466428375437,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,14,L2,4.5,3.026335575687742,15.4,0.28,13.0,16.26434436291288,0.2134038034695281,0.4691666666666667,1.0109119698070017,0.21573245932968693,0.1492144347515321,0.6992116931638399,-0.3117002766431618,0.9015208486060371,0.4323541819393704,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,16,L2,4.5,2.6236644243122584,15.6,0.28,13.0,16.333490800109878,0.22668064646019068,0.53675,0.9563679717867852,0.21679011009844987,0.14977214852218523,0.6607187285769807,-0.29564924320980457,0.9324725698444692,0.3957225698444693,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,18,L2,4.5,2.464683045111454,15.8,0.28,13.0,16.401753143090726,0.23238890718515984,0.5569166666666666,0.937380878133949,0.21783691788581389,0.15032503098764577,0.6468683587718399,-0.2905125193621091,0.941892267903975,0.38497560123730834,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,20,L2,4.5,2.7,16.0,0.28,13.0,16.46913503869021,0.2240382901372934,0.5163333333333333,0.976943875245282,0.21887283537005425,0.15087305613038124,0.6734253151009338,-0.3035185601443482,0.9230326547964038,0.40669932146307053,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,22,L2,4.5,2.9353169548885463,16.2,0.28,13.0,16.53564184477822,0.21626699470520463,0.47533333333333333,1.016788732957387,0.21989784352680697,0.15141621155960439,0.700135551270785,-0.31665318168660206,0.9006919792959296,0.42535864596259626,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,24,L2,4.5,2.7763355756877424,16.4,0.28,13.0,16.60128043150583,0.22145682650158766,0.49541666666666667,0.9975395762099141,0.2209119488571862,0.15195449718748005,0.6861585600586156,-0.31138101615129843,0.9128034001897103,0.4173867335230436,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,26,L2,4.5,2.3736644243122584,16.6,0.28,13.0,16.666058999737075,0.23578825431882314,0.5534166666666667,0.9411630001109703,0.22191518082563202,0.15248792400863587,0.6467155221500049,-0.2944474779609654,0.9419911885910535,0.3885745219243868,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,28,L2,4.5,2.214683045111454,16.8,0.28,13.0,16.729986915458667,0.24197067960251242,0.5861666666666666,0.9212173551835023,0.22290758949538114,0.15301651297642763,0.6323762582631471,-0.2888410969203552,0.9507904366500335,0.3646237699833669,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,30,L2,4.5,1.2500000000000002,17.0,0.28,13.0,16.793074559007557,0.28775264327485384,0.7454166666666666,0.77806146557531,0.22388924334960214,0.15354029396959204,0.5335843042905929,-0.24447716128471708,0.9882474729937303,0.24283080632706366,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,32,L2,4.5,1.4853169548885463,17.2,0.28,13.0,16.855333188009293,0.2750578875187069,0.7009166666666666,0.8175014696541201,0.22486022728650054,0.15405930484315092,0.5600977533599113,-0.2574037162942088,0.9817023055945027,0.28078563892783603,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,34,L2,4.5,1.3263355756877424,17.4,0.28,13.0,16.916774812977053,0.28350801798225905,0.7179166666666666,0.7965229427521272,0.22582064077705197,0.15457359055768838,0.5452177037453702,-0.25130523900675705,0.9856414263825801,0.2677247597159135,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,36,L2,4.5,0.9236644243122585,17.6,0.28,13.0,16.977412084580198,0.30742956114694503,0.78675,0.737634322894702,0.22677059617444217,0.15508320238140522,0.5044511718483657,-0.23318315104633625,0.993198737696811,0.20644873769681105,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,38,L2,4.5,0.7646830451114539,17.8,0.28,13.0,17.037258191650594,0.3180240385392928,0.8060833333333334,0.7160157395983221,0.227710217164757,0.15558819715964808,0.4892340776322313,-0.2267816619660908,0.9950319702045145,0.18894863687118113,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,40,L2,4.5,0.9999999999999998,18.0,0.28,13.0,17.096326769054144,0.302589463576159,0.7684166666666666,0.7556100422228026,0.2286396373489567,0.15608863664690703,0.5158429338621731,-0.23976710836062953,0.9915082188263322,0.22309155215966558,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,42,L2,4.5,1.2353169548885463,18.2,0.28,13.0,17.15463181461303,0.2885837082304909,0.7191666666666666,0.795467631746335,0.2295589989466839,0.1565845868965746,0.5425967663133324,-0.2528708654330025,0.9862632849726931,0.2670966183060265,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,44,L2,4.5,1.0763355756877433,18.4,0.28,13.0,17.212187614320314,0.29789940648379093,0.74775,0.7736452191471873,0.23046845161296947,0.15707611770405178,0.5272790555646792,-0.24636616358250807,0.9895001662739091,0.2417501662739091,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,46,L2,4.5,0.6736644243122583,18.6,0.28,13.0,17.269008675142747,0.3244248046100241,0.8078333333333333,0.7131641849566128,0.23136815135941619,0.15756330209907204,0.48566971409128695,-0.22749447086532587,0.9953984420393348,0.18756510870600152,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,48,L2,4.5,0.6,18.8,0.28,13.0,17.32510966475941,0.3297969302949062,0.8164166666666667,0.7042462747129504,0.23225825957195426,0.15804621588339265,0.47922282278997225,-0.22502345192297818,0.9960063237007061,0.1795896570340394,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,50,L2,4.5,0.7499999999999998,19.0,0.28,13.0,17.380505357632615,0.3190394643391522,0.7851666666666667,0.7307526753803558,0.2331389421177511,0.15852493721026323,0.49688190625139916,-0.23387076912895666,0.9941673610872989,0.20900069442063218,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,0,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21175,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.4324683919894867,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,2,L3,8.0,3.4353169548885463,21.2,0.28,18.0,23.38558035417299,0.24675000615896894,0.20141666666666666,1.3738844145908102,0.33900598776199387,0.2288316942419633,0.9273827296058434,-0.4465016849849668,0.6071349477806182,0.4057182811139515,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,4,L3,8.0,3.276335575687742,21.4,0.28,18.0,23.440574480982843,0.2506269940200331,0.21241666666666667,1.3568799035942671,0.34007073148402345,0.22974080163131974,0.916664234551511,-0.4402156690427561,0.623156167054067,0.41073950038740026,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,6,L3,8.0,2.8736644243122584,21.6,0.28,18.0,23.495081550076552,0.2610143722802789,0.23483333333333334,1.3069309080228482,0.34112775057127864,0.23064904659749055,0.8836641621780816,-0.42326674584476653,0.6721995639558673,0.437366230622534,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,8,L3,8.0,2.714683045111454,21.8,0.28,18.0,23.549114475577678,0.2653565099815025,0.25083333333333335,1.289500116546446,0.34217725054750564,0.2315565442223424,0.8726243205357342,-0.4168757960107117,0.688403678904534,0.43757034557120067,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,10,L3,8.0,2.95,22.0,0.28,18.0,23.602685940434384,0.2589795799478449,0.22816666666666666,1.325276048760892,0.3432194344230354,0.23246341063164605,0.897612895497248,-0.4276631532636439,0.651553138733867,0.42338647206720037,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,12,L3,8.0,3.1853169548885463,22.2,0.28,18.0,23.65580839166043,0.25290195232357704,0.20283333333333334,1.361217259770003,0.3442545025323835,0.23336976283990674,0.9227677394175284,-0.43844952035247453,0.6140342906089739,0.41120095727564054,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,14,L3,8.0,3.026335575687742,22.4,0.28,18.0,23.708494036724854,0.2569762675088538,0.21266666666666667,1.3436363433185325,0.3452826523952413,0.23427571860922042,0.9116628585211619,-0.43197348479737063,0.6306251582498523,0.41795849158318565,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,16,L3,8.0,2.6236644243122584,22.6,0.28,18.0,23.760754840968588,0.26790808879075817,0.248,1.2926227056516912,0.34630407859868334,0.23518139632114143,0.8778435820384021,-0.41477912361328917,0.6807604783442806,0.43276047834428055,direct_spt_model_form_check_not_site_validation
extreme,fines_accumulation,18,L3,8.0,2.464683045111454,22.8,0.28,18.0,23.812602525937308,0.2724846287437047,0.25858333333333333,1.2746369375032898,0.3473189726985967,0.23608691486061065,0.8664228729124781,-0.40821406459081166,0.6974391552068695,0.43885582187353617,direct_spt_model_form_check_not_site_validation
